match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
1712443,9791,8611,1,4
1712444,9908,8674,1,0
1712445,10235,8593,0,1
1712446,8640,7788,4,0
1712447,10229,6413,1,0
1712448,6631,8277,2,6
1712449,6433,10235,0,4
1712450,6413,9791,4,2
1712451,9761,8593,2,5
1712452,10217,10229,2,3
1712453,10218,7788,1,1
1712454,8674,8525,1,0
1712455,8611,9908,3,1
1712456,10228,8640,1,0
1712457,8277,10217,6,1
1712458,9791,9761,6,1
1712459,7788,6631,4,1
1712460,8525,10228,2,1
1712461,9908,6433,2,3
1712462,8640,10218,3,0
1712463,10229,8611,2,2
1712464,10235,8674,4,0
1712465,8593,6413,0,0
1712466,8525,8277,1,4
1712467,8640,10229,3,0
1712468,9761,10217,1,1
1712469,10235,9791,2,1
1712470,8611,8593,1,1
1712471,10228,7788,2,2
1712472,6631,9908,1,3
1712473,6433,6413,3,2
1712474,8674,10218,1,1
1983272,10228,8526,3,1
1983273,6413,7788,2,2
1983274,9803,9791,3,1
1983275,10217,8640,2,2
1983276,10235,9908,3,2
1983277,10229,8593,0,3
1983278,8464,10218,1,0
1983279,8674,8611,1,1
1983280,8525,8277,1,1
1983353,6413,9908,1,2
1983354,8525,10228,2,2
1983355,8526,9791,0,1
1983356,8611,8640,1,3
1983357,9803,10218,1,2
1983358,7788,10217,1,1
1983359,8277,8593,1,3
1983360,8464,8674,1,1
1983361,10235,10229,3,1
1983362,9791,8525,2,1
1983363,8674,6413,2,0
1983364,8593,9803,6,0
1983365,10218,8277,0,3
1983366,8526,8640,3,6
1983367,10217,10235,1,0
1983368,10228,7788,2,0
1983369,9908,8611,4,2
1983370,10229,8464,2,4
1983371,9803,10217,1,1
1983372,8611,10228,1,4
1983373,8464,8526,2,0
1983374,8525,10218,2,3
1983375,6413,9791,1,1
1983376,8640,9908,3,1
1983377,7788,8674,2,2
1983378,10235,8593,1,1
1983379,8277,10229,0,2
1983380,10229,10228,3,1
1983381,9803,6413,0,5
1983382,8593,7788,5,1
1983383,8525,8640,2,2
1983384,8526,8674,1,2
1983385,9791,10218,0,0
1983386,10235,8611,5,0
1983387,8464,9908,1,0
1983388,10217,8277,2,2
1983389,7788,8526,2,3
1983390,10228,9803,3,0
1983391,10218,10235,2,4
1983392,8611,8525,1,3
1983393,8277,8464,1,0
1983394,6413,8593,0,2
1983395,8674,10217,2,1
1983396,9908,9791,4,2
1983397,8640,10229,3,0
1983398,10229,10217,0,1
1983399,10218,8611,1,1
1983400,8526,9908,0,1
1983401,8277,8640,0,1
1983402,8593,10228,5,2
1983403,8525,7788,3,0
1983404,10235,9791,3,0
1983405,8464,6413,2,2
1983406,9803,8674,0,0
1983407,10228,10218,2,1
1983408,8611,8526,2,1
1983409,7788,8464,3,1
1983410,8640,9803,1,1
1983411,10217,8525,1,1
1983412,9908,8593,1,0
1983413,6413,10229,2,1
1983414,8674,10235,1,1
1983415,9791,8277,1,1
1983416,8277,8611,5,1
1983417,8525,9803,3,2
1983418,9791,8674,2,1
1983419,8640,6413,3,2
1983420,10229,9908,2,2
1983421,10218,7788,1,4
1983422,10228,10217,0,4
1983423,8464,10235,3,1
1983424,8593,8526,2,1
1983425,8611,9791,4,0
1983426,7788,8277,0,2
1983427,6413,10228,5,2
1983428,9803,10229,0,1
1983429,8526,10218,2,0
1983430,10217,8593,0,1
1983431,10235,8640,0,2
1983432,8674,9908,1,4
1983433,8464,8525,1,0
1983434,8674,8464,0,0
1983435,9791,8526,2,1
1983436,8593,8277,1,0
1983437,10218,9803,0,1
1983438,10228,8525,3,1
1983439,10229,10235,4,2
1983440,9908,6413,1,0
1983441,8640,8611,4,2
1983442,10217,7788,2,1
1983281,8277,9803,3,0
1983282,8526,6413,0,3
1983283,8593,8525,3,0
1983284,8611,10217,1,4
1983285,10218,10229,2,2
1983286,8640,8674,2,0
1983287,7788,10235,0,2
1983288,9908,10228,1,1
1983289,9791,8464,3,0
1983443,8525,8674,1,1
1983444,8593,9791,0,0
1983445,10229,7788,3,1
1983446,8464,8611,2,0
1983447,8526,10217,3,1
1983448,10218,8640,1,3
1983449,8277,6413,1,1
1983450,9803,9908,1,0
1983451,10235,10228,1,2
1983452,8525,9791,0,0
1983453,8277,10218,0,0
1983454,6413,8674,1,3
1983455,8640,8526,4,2
1983456,8464,10229,0,3
1983457,9803,8593,2,2
1983458,7788,10228,0,1
1983459,10235,10217,0,2
1983460,8611,9908,3,1
1983461,10218,8525,0,0
1983462,10217,9803,2,2
1983463,10228,8611,1,3
1983464,10229,8277,1,0
1983465,9791,6413,2,0
1983466,8593,10235,2,1
1983467,8526,8464,1,1
1983468,8674,7788,2,0
1983469,9908,8640,0,2
1983470,7788,9908,0,2
1983471,9791,10229,3,6
1983472,8525,8526,0,0
1983473,9803,8611,0,1
1983474,8277,10228,3,0
1983475,8674,8593,1,2
1983476,6413,10235,3,1
1983477,10218,10217,2,4
1983478,8464,8640,0,3
1983479,10217,6413,0,2
1983480,10229,8674,4,1
1983481,10228,8464,1,1
1983482,8640,9791,2,0
1983483,8611,7788,3,0
1983484,10235,9803,1,1
1983485,9908,8525,2,1
1983486,8593,10218,3,0
1983487,8526,8277,2,2
1983488,10218,8464,2,0
1983489,8611,8674,2,0
1983490,7788,6413,1,0
1983491,8640,10217,2,0
1983492,8277,8525,0,1
1983493,9791,9803,0,5
1983494,8526,10228,0,1
1983495,9908,10235,1,2
1983496,8593,10229,4,1
1983497,10217,8611,2,1
1983498,6413,8526,2,1
1983499,10229,10218,2,0
1983500,8674,8640,0,3
1983501,10228,9908,0,4
1983502,8464,9791,1,0
1983503,8525,8593,0,4
1983504,9803,8277,1,2
1983505,10235,7788,3,1
1983506,8526,9803,3,0
1983507,8525,10229,0,2
1983508,8640,10228,1,1
1983509,8611,6413,2,1
1983510,10218,8674,2,1
1983511,9908,10217,2,2
1983512,9791,7788,3,1
1983513,8277,10235,0,2
1983514,8593,8464,2,2
1983515,9908,10218,2,1
1983516,10228,9791,0,1
1983517,10235,8526,3,1
1983518,6413,8525,4,1
1983519,7788,9803,0,1
1983520,8611,10229,2,2
1983521,8674,8277,0,3
1983522,10217,8464,1,0
1983523,8640,8593,0,2
1983524,9791,9908,1,1
1983525,8526,7788,2,2
1983526,10229,8640,2,4
1983527,10235,10218,3,0
1983528,8525,8611,2,3
1983529,8464,8277,2,1
1983530,9803,10228,1,2
1983531,10217,8674,0,1
1983532,8593,6413,3,0
1983290,8674,10218,2,0
1983291,9803,8526,1,0
1983292,10228,8640,1,1
1983293,8464,8593,0,2
1983294,7788,9791,1,6
1983295,6413,8611,2,1
1983296,10229,8525,0,0
1983297,10217,9908,1,1
1983298,10235,8277,2,0
1983533,6413,9803,3,1
1983534,10218,9791,1,3
1983535,7788,8593,0,1
1983536,8277,10217,2,2
1983537,8640,8525,2,0
1983538,10228,10229,4,2
1983539,9908,8464,3,1
1983540,8674,8526,3,1
1983541,8611,10235,0,1
1983542,8526,8611,1,1
1983543,8277,9791,1,1
1983544,10235,8674,1,1
1983545,10229,6413,5,1
1983546,9803,8640,0,3
1983547,8593,9908,2,2
1983548,8525,10217,0,2
1983549,8464,7788,2,1
1983550,10218,10228,1,1
1983551,8674,9803,1,0
1983552,8640,8277,2,0
1983553,8611,10218,2,0
1983554,10217,10229,1,2
1983555,6413,8464,2,0
1983556,10228,8593,0,2
1983557,9908,8526,0,2
1983558,7788,8525,1,1
1983559,9791,10235,2,2
1983560,10228,8674,1,2
1983561,10229,8526,4,1
1983562,8525,10235,0,1
1983563,8593,8611,4,0
1983564,8640,7788,6,2
1983565,10218,6413,2,2
1983566,9791,10217,1,1
1983567,8277,9908,1,3
1983568,8464,9803,1,2
1983569,7788,10218,0,2
1983570,9908,10229,1,3
1983571,10235,8464,1,0
1983572,6413,8640,1,3
1983573,8526,8593,1,1
1983574,9803,8525,2,3
1983575,8674,9791,2,1
1983576,10217,10228,1,1
1983577,8611,8277,2,2
1983299,8525,8464,0,1
1983300,9908,8674,2,0
1983301,10228,6413,1,1
1983302,10218,8526,3,0
1983303,9791,8611,2,0
1983304,8593,10217,4,0
1983305,10229,9803,0,1
1983306,8277,7788,4,1
1983307,8640,10235,3,1
1983308,8526,10229,1,3
1983309,9803,8464,0,0
1983310,8611,8593,2,2
1983311,7788,8640,0,6
1983312,6413,10218,3,0
1983313,8674,10228,3,1
1983314,10235,8525,1,0
1983315,10217,9791,0,1
1983316,9908,8277,2,1
1983317,8464,10228,2,0
1983318,7788,8611,0,0
1983319,6413,10217,2,1
1983320,9791,8640,2,1
1983321,8525,9908,3,1
1983322,9803,10235,1,1
1983323,10218,8593,0,2
1983324,8277,8526,3,0
1983325,8674,10229,2,0
1983326,10228,8277,0,0
1983327,9908,7788,3,3
1983328,8593,8674,2,0
1983329,10229,9791,3,1
1983330,8640,8464,2,1
1983331,8526,8525,2,2
1983332,10235,6413,2,0
1983333,10217,10218,3,3
1983334,8611,9803,2,1
1983335,9791,10228,2,0
1983336,8464,10217,4,1
1983337,9803,7788,1,1
1983338,8525,6413,0,1
1983339,10218,9908,1,0
1983340,8526,10235,1,2
1983341,8593,8640,1,2
1983342,8277,8674,5,0
1983343,10229,8611,3,1
1983344,7788,10229,1,1
1983345,8674,8525,2,1
1983346,9791,8593,0,2
1983347,9908,9803,1,1
1983348,8640,10218,1,1
1983349,8611,8464,1,0
1983350,10228,10235,2,5
1983351,10217,8526,1,1
1983352,6413,8277,1,5
506541,10265,8031,1,0
506542,8020,1601,0,0
506543,8673,2183,2,2
506544,8025,8030,1,1
506545,8244,8242,0,0
506546,2182,8569,2,3
506547,8322,1957,1,1
506548,8028,2186,2,0
506613,8020,8244,2,0
506614,8673,10265,2,1
506615,2182,8025,1,1
506616,8569,2183,1,2
506617,1957,8030,2,0
506618,2186,8242,0,0
506619,8322,8031,1,3
506620,8028,1601,0,0
506525,8020,8569,2,3
506526,8244,8025,0,0
506527,1957,2186,2,0
506528,8322,2183,0,1
506529,8028,8031,1,0
506530,10265,1601,2,0
506531,8673,8030,3,0
506532,2182,8242,3,1
506621,1601,8322,0,0
506622,10265,8244,0,0
506623,2183,1957,0,0
506624,8025,8028,0,1
506625,8242,8020,0,0
506626,8569,2186,3,0
506627,8030,2182,0,3
506628,8031,8673,1,0
506533,1601,8025,1,2
506534,2183,8028,1,0
506535,8242,10265,0,2
506536,8569,8673,1,0
506537,1957,8020,1,0
506538,2186,8322,0,0
506539,8030,8244,2,1
506540,8031,2182,1,1
506629,10265,8030,3,0
506630,8020,2186,0,2
506631,8673,8025,4,0
506632,8244,1601,0,1
506633,2182,2183,2,0
506634,1957,8031,2,2
506635,8322,8569,2,0
506636,8028,8242,0,1
506637,1601,8673,0,1
506638,2183,8020,2,0
506639,8025,10265,2,1
506640,8242,8322,0,0
506641,8569,1957,2,0
506642,2186,2182,0,1
506643,8030,8028,0,0
506644,8031,8244,2,3
506645,1601,10265,1,0
506646,2183,8322,0,0
506647,8030,8673,2,3
506648,2186,1957,2,0
506649,8025,8244,3,0
506650,8031,8028,1,0
506651,8242,2182,0,1
506652,8569,8020,1,0
506653,8244,8030,2,1
506654,10265,8242,3,1
506655,8025,1601,3,1
506656,2182,8031,3,0
506657,8673,8569,3,0
506658,8020,1957,1,0
506659,8028,2183,0,2
506660,8322,2186,2,1
506661,1957,8322,3,0
506662,8031,10265,1,1
506663,8030,8025,1,1
506664,8569,2182,2,3
506665,8242,8244,0,1
506666,1601,8020,0,1
506667,2183,8673,0,0
506668,2186,8028,1,0
506669,8028,8569,1,0
506670,8030,1601,2,0
506671,2182,1957,1,0
506672,8673,8242,4,0
506673,8244,2186,4,3
506674,10265,2183,2,1
506675,8025,8031,3,0
506676,8020,8322,2,2
506549,1601,8030,2,1
506550,2183,10265,0,2
506551,8242,8673,2,0
506552,8569,8028,0,0
506553,1957,2182,0,3
506554,2186,8244,2,0
506555,8322,8020,1,0
506556,8031,8025,1,1
506677,8569,10265,0,0
506678,8031,1601,0,3
506679,8322,8028,0,1
506680,8242,8025,0,0
506681,1957,8673,2,1
506682,2186,8030,3,1
506683,2183,8244,1,3
506684,8020,2182,1,1
506685,8025,2183,0,1
506686,8028,1957,1,1
506687,10265,2186,4,1
506688,1601,8242,0,1
506689,2182,8322,0,0
506690,8673,8020,0,0
506691,8244,8569,0,2
506692,8030,8031,0,1
506578,8028,8020,1,0
506693,2183,8031,1,0
506694,2186,1601,0,0
506695,8569,8025,2,1
506697,1957,8244,4,0
506698,2182,10265,1,1
506699,8242,8030,1,0
506700,8322,8673,0,1
506701,8028,2182,1,2
506702,8025,8020,1,1
506703,8031,8242,1,1
506704,1601,2183,1,3
506705,10265,1957,1,0
506706,8673,2186,4,0
506707,8244,8322,3,0
506708,8030,8569,1,2
506709,8020,8031,2,0
506710,1957,1601,1,0
506711,8569,8242,3,0
506712,2182,8244,1,1
506713,8028,8673,0,1
506714,8322,10265,0,1
506715,2183,8030,1,1
506716,2186,8025,1,1
506717,1601,8569,0,1
506718,8242,2183,1,1
506719,8030,8322,2,1
506720,8031,2186,1,0
506721,8673,2182,1,1
506722,8244,8028,0,1
506723,8025,1957,2,0
506724,10265,8020,3,1
506725,8569,8031,3,1
506726,8322,8025,3,3
506727,8020,8030,2,0
506728,1957,8242,1,2
506729,2182,1601,1,1
506730,8673,8244,1,0
506731,2186,2183,1,0
506732,8028,10265,1,1
506733,8031,8322,2,1
506734,8025,2182,0,2
506735,8030,1957,3,1
506736,1601,8028,0,0
506737,10265,8673,1,0
506738,2183,8569,1,0
506739,8244,8020,2,0
506740,8242,2186,2,1
506741,8322,1601,1,2
506742,8028,8025,0,1
506743,8244,10265,0,4
506744,8673,8031,3,1
506745,2182,8030,1,0
506746,1957,2183,2,1
506747,8020,8242,2,0
506748,2186,8569,1,0
506749,8031,1957,1,0
506750,8025,8673,1,1
506751,8030,10265,2,4
506752,1601,8244,2,0
506753,8242,8028,0,2
506754,8569,8322,1,1
506755,2183,2182,3,3
506756,2186,8020,0,0
506557,1601,8031,2,1
506558,10265,8569,2,1
506559,8673,1957,2,0
506560,8025,8242,4,0
506561,8244,2183,1,2
506562,2182,8020,3,0
506563,8028,8322,1,2
506564,8030,2186,2,0
506757,8028,8030,0,2
506758,10265,8025,2,0
506759,8244,8031,2,0
506760,8673,1601,4,1
506761,2182,2186,2,2
506762,1957,8569,0,2
506763,8020,2183,0,1
506764,8322,8242,2,1
506565,8020,8673,0,3
506566,2183,8025,3,0
506567,8242,1601,3,0
506568,8569,8244,0,2
506569,1957,8028,2,0
506570,2186,10265,1,1
506571,8322,2182,2,1
506572,8031,8030,4,1
506573,1601,2186,2,0
506574,10265,2182,1,4
506575,8673,8322,2,0
506576,8025,8569,2,1
506577,8244,1957,1,0
506579,8030,8242,3,1
506580,8031,2183,0,4
506696,8020,8028,1,0
506581,8020,8025,1,2
506582,2183,1601,3,0
506583,8242,8031,4,1
506584,2182,8028,1,0
506585,8569,8030,1,0
506586,1957,10265,0,2
506587,2186,8673,0,3
506588,8322,8244,4,0
506589,1601,1957,0,0
506590,10265,8322,4,0
506591,8673,8028,3,1
506592,8025,2186,1,1
506593,8242,8569,0,2
506594,8244,2182,0,3
506595,8030,2183,0,0
506596,8031,8020,2,0
506597,8020,10265,1,1
506598,2183,8242,2,0
506599,2182,8673,0,0
506600,8569,1601,1,0
506601,1957,8025,2,2
506602,2186,8031,0,1
506603,8322,8030,0,1
506604,8028,8244,2,1
506605,1601,2182,2,0
506606,10265,8028,2,0
506607,2183,2186,1,1
506608,8025,8322,2,1
506609,8242,1957,1,1
506610,8244,8673,0,0
506611,8030,8020,1,0
506612,8031,8569,1,2
673621,10265,1601,2,0
673623,8245,2183,4,0
673625,8673,8021,4,0
673627,8028,2182,1,3
673629,8030,8322,2,1
673631,1957,8242,2,1
673634,8031,8569,1,0
673635,8025,2186,2,0
673834,1601,8030,1,0
673836,2182,10265,1,0
673838,8028,8673,1,1
673839,8245,8322,1,2
673840,2183,8242,2,1
673842,8021,1957,0,0
673845,2186,8031,1,2
673847,8569,8025,2,0
673854,8322,1957,0,0
673919,8242,2186,1,0
673981,8031,1601,0,1
673983,8673,8245,5,2
674045,10265,8028,2,1
674046,8025,8021,2,0
674107,8030,2182,0,0
674108,8569,2183,3,0
674179,8673,1601,2,0
674181,8021,8031,2,0
674182,2186,8569,0,1
674185,8322,8242,2,0
674186,1957,2183,1,0
674188,2182,8025,1,0
674190,8245,10265,2,3
674192,8028,8030,0,2
674198,8569,8322,1,0
674199,8030,8245,1,1
674201,8025,8028,2,1
674204,8242,8021,1,2
674205,1601,1957,5,2
674208,10265,8673,0,1
674210,2183,2186,0,1
674212,8031,2182,1,1
674214,2182,1601,3,1
674215,8028,8322,2,2
674217,8031,1957,1,1
674219,10265,2186,0,1
674224,8673,2183,1,1
674226,8025,8242,4,0
674236,8030,8569,0,2
674237,8245,8021,3,3
674243,2186,8028,3,2
674245,1601,8245,0,0
674246,2183,8031,1,0
674249,8242,10265,1,3
674250,8021,2182,0,1
674251,1957,8030,0,0
674252,8569,8673,0,1
674253,8322,8025,1,1
674263,8322,8030,1,2
674324,8242,1957,2,2
674325,8569,8031,2,2
674326,2186,8025,1,0
674387,1601,10265,1,3
674388,2183,8245,1,1
674450,8021,8673,0,0
674451,2182,8028,1,1
674515,8031,8242,1,1
674576,8028,1601,1,2
674579,8030,2186,1,0
674586,8673,8322,1,0
674588,8025,2183,1,0
674589,2182,8245,2,0
674590,1957,8569,2,1
674591,10265,8021,1,0
674594,8569,10265,1,0
674596,8021,8028,1,1
674598,8031,8025,0,0
674600,2186,8673,1,2
674601,8322,1601,0,3
674603,8242,8030,0,0
674606,2183,2182,0,3
674607,8245,1957,1,0
674608,8030,2183,1,1
674609,8028,8569,1,2
674610,8673,8242,0,1
674611,8025,1957,1,2
674612,2182,2186,3,1
674613,1601,8021,0,2
674614,8245,8031,1,0
674615,10265,8322,0,1
673641,8245,2182,0,5
673643,8569,1957,1,1
673645,8021,10265,1,4
673647,8242,8031,0,1
673648,1601,8028,2,0
673649,2186,8030,2,6
673652,8322,8673,0,1
673654,2183,8025,3,2
674616,8322,8021,0,2
674617,2186,8245,3,0
674618,8242,8028,2,0
674619,2183,1601,1,1
674620,8031,8673,1,0
674621,1957,10265,0,0
674622,8025,8030,1,2
674623,8569,2182,1,1
674624,8322,2186,2,0
674625,8028,8031,1,0
674626,10265,8030,3,0
674627,8021,2183,2,0
674628,8673,8025,1,1
674629,8245,8242,1,1
674630,2182,1957,2,0
674631,1601,8569,1,0
674632,8569,8021,1,3
674633,2183,8322,2,1
674634,1957,8028,2,0
674635,8030,8673,2,3
674636,8031,10265,1,3
674637,8025,8245,1,1
674638,8242,2182,0,0
674639,2186,1601,1,4
674640,2183,10265,0,1
674641,1601,8025,0,0
674642,8322,8031,2,2
674643,8569,8242,3,0
674644,2186,1957,0,1
674645,8028,8245,1,0
674647,8021,8030,2,2
674648,2182,8673,1,0
674838,8245,8569,1,1
674839,1601,8242,3,2
674840,2182,8322,2,0
674841,8021,2186,0,0
674842,8028,2183,0,2
674843,8673,1957,2,1
674844,10265,8025,1,0
674845,8030,8031,0,0
674846,8242,2183,2,1
674847,1957,8021,0,0
674848,8031,2186,1,2
674849,8025,8569,0,0
674850,8030,1601,1,1
674851,10265,2182,0,0
674852,8673,8028,3,0
674853,8322,8245,1,2
674854,1601,8031,2,1
674855,8245,8673,0,1
674856,8028,10265,1,4
674857,8021,8025,1,1
674858,2182,8030,2,1
674859,2183,8569,0,0
674860,1957,8322,2,1
674861,2186,8242,1,0
674862,8025,2182,0,3
674863,10265,8245,0,1
674864,8030,8028,0,1
674865,1601,8673,1,0
674866,8031,8021,2,1
674867,8569,2186,3,0
674868,8242,8322,2,1
674869,2183,1957,2,0
674870,8673,10265,0,3
674871,2186,2183,1,2
674872,2182,8031,3,0
674873,8322,8569,2,1
674874,8245,8030,1,0
674875,8028,8025,2,2
674876,8021,8242,2,1
674877,1957,1601,1,0
674878,2183,8673,1,0
674879,8242,8025,2,4
674880,8569,8030,2,1
674881,8021,8245,2,2
674882,1601,2182,1,2
674883,8322,8028,2,1
674884,1957,8031,0,0
674885,2186,10265,1,1
673677,1957,8245,2,0
673679,10265,8569,3,0
673682,8028,8021,4,1
673685,8025,8031,2,1
673688,8673,2186,0,0
673689,1601,8322,1,0
673693,8030,8242,0,2
673696,2182,2183,2,4
674886,8031,2183,1,0
674887,10265,8242,1,1
674888,2182,8021,2,0
674889,8030,1957,2,0
674890,8673,8569,2,2
674891,8025,8322,2,1
674892,8028,2186,0,1
674893,8245,1601,3,0
673701,1957,8025,2,0
673704,2186,2182,1,0
673706,8021,1601,0,1
673709,8031,8245,1,0
673711,8322,10265,0,1
673713,2183,8030,0,1
673714,8569,8028,0,1
673716,8242,8673,1,0
673724,8673,8031,1,0
673725,10265,1957,2,1
673726,8030,8025,1,1
673733,2182,8569,2,2
673736,8021,8322,0,2
673737,8245,2186,1,1
673738,8028,8242,2,1
673739,1601,2183,2,0
673748,8025,8673,0,0
673749,8242,8245,0,2
673750,1957,2182,2,3
673751,8569,1601,2,1
673753,2186,8322,1,1
673756,8031,8028,4,0
673758,8030,10265,0,1
673760,2183,8021,0,1
673764,10265,8031,1,1
673765,8245,8025,1,1
673767,2182,8242,1,0
673770,1601,2186,2,0
673773,8021,8569,1,1
673777,8322,2183,0,0
673778,8028,1957,0,0
673779,8673,8030,2,0
673780,1957,2186,0,0
673781,8245,8028,3,2
673784,8030,8021,1,0
673786,8673,2182,2,0
673789,10265,2183,2,1
673792,8025,1601,0,0
673794,8031,8322,3,1
673799,8242,8569,0,1
673809,2186,8021,1,1
673811,2183,8028,0,2
673814,1957,8673,2,0
673815,8025,10265,1,3
673816,8031,8030,1,1
673818,8569,8245,1,0
673826,8242,1601,1,3
673828,8322,2182,1,1
838389,8025,1957,0,0
838390,8569,8031,2,0
838391,8030,1601,0,0
838392,8024,2182,1,1
838394,10265,8322,1,0
838395,8020,2183,0,2
838396,8245,8021,1,1
838397,8673,2186,2,1
838477,10265,8030,5,2
838480,8020,2182,2,0
838483,8245,8673,1,4
838485,8021,1601,0,0
838488,8024,1957,4,1
838490,2183,2186,3,0
838492,8322,8569,1,0
838497,8031,8025,0,0
838501,8025,8021,3,1
838502,8569,8024,1,0
838505,8673,8020,2,1
838507,8030,8245,0,1
838509,2182,10265,4,1
838512,2186,8031,0,1
838514,1601,8322,0,0
838516,1957,2183,1,0
838522,8569,8025,0,1
838525,8673,1957,2,0
838527,2183,8030,1,2
838530,1601,2182,1,0
838533,2186,10265,0,1
838535,8020,8031,1,1
838538,8322,8245,2,1
838541,8021,8024,1,0
838545,2182,8030,2,0
838548,10265,8673,4,0
838549,8025,8020,4,0
838551,8245,1957,1,1
838553,8021,8569,1,1
838554,8024,2186,2,2
838557,2183,1601,3,1
838559,8031,8322,2,0
838565,8025,1601,2,1
838566,8569,2183,3,2
838569,8673,8322,3,0
838572,8030,8024,3,1
838574,2182,8031,1,0
838577,10265,8021,1,0
838579,8020,8245,2,1
838580,1957,2186,4,2
838589,8245,2182,0,0
838592,8021,8030,3,1
838601,8024,8020,4,0
838608,2183,10265,0,1
838609,8322,8025,2,2
838610,8031,8673,0,1
838611,2186,8569,3,2
838612,1601,1957,0,0
838613,1957,8025,1,1
838614,8031,8569,1,1
838615,2186,8673,3,3
838616,1601,8030,0,0
838617,2182,8024,1,0
838618,8322,10265,0,1
838619,2183,8020,0,0
838620,8021,8245,1,1
838626,8020,8021,5,1
838627,8024,8245,3,1
838629,8673,2183,1,0
838631,8322,2182,0,3
838633,8030,8031,2,0
838634,8025,2186,0,0
838637,10265,1601,3,1
838638,8569,1957,0,0
838643,8673,8025,1,2
838645,10265,8024,2,0
838647,8021,2183,1,0
838648,8020,8322,2,2
838649,8245,8031,3,3
838650,2186,2182,1,0
838653,1601,8569,2,1
838655,1957,8030,1,2
838660,8569,8673,2,0
838662,8025,8030,2,1
838663,2182,1957,2,0
838666,8031,10265,2,2
838668,1601,8020,3,0
838670,2186,8245,3,0
838672,8322,8021,1,1
838674,2183,8024,0,1
838398,8021,8020,1,2
838399,8245,8024,1,2
838400,2183,8673,3,0
838401,2182,8322,0,0
838402,8031,8030,1,1
838403,2186,8025,2,3
838404,1957,8569,3,1
838405,1601,10265,2,0
838678,2182,8025,2,2
838682,8030,8569,0,0
838683,8245,2183,1,3
838685,8024,8322,0,0
838687,8021,8031,2,0
838690,8020,2186,1,0
838691,8673,1601,2,3
838693,10265,1957,2,0
838697,8569,8020,1,1
838700,8245,10265,2,2
838703,8673,8021,2,2
838704,8025,8024,2,2
838705,2183,2182,1,0
838706,1957,8322,1,0
838708,1601,8031,0,2
838711,2186,8030,3,0
838715,8025,8245,0,1
838717,10265,8569,3,1
838719,2182,8673,1,0
838722,8020,8030,0,0
838724,8031,2183,0,2
838726,8322,2186,3,0
838729,8024,1601,0,0
838731,8021,1957,0,2
838737,8030,8673,2,1
838740,2182,8569,0,0
838743,8025,10265,2,0
838744,1957,8020,2,0
838745,8245,1601,0,1
838747,2186,8021,2,2
838749,8024,8031,3,1
838751,2183,8322,4,0
838756,2183,8025,0,1
838758,8569,8245,1,0
838760,8673,8024,1,0
838762,8322,8030,2,2
838763,8021,2182,1,0
838766,10265,8020,0,2
838769,1601,2186,1,0
838771,8031,1957,3,2
838776,8030,10265,0,3
838779,2182,8020,2,0
838782,8673,8245,3,1
838784,1601,8021,2,2
838785,1957,8024,1,3
838786,2186,2183,3,1
838787,8569,8322,1,1
838788,8025,8031,0,0
838793,8021,8025,0,1
838795,8024,8569,1,1
838797,8020,8673,1,1
838799,8245,8030,2,3
838801,10265,2182,1,0
838803,8031,2186,1,2
838805,8322,1601,0,2
838807,2183,1957,2,0
838811,8025,8569,4,2
838813,1957,8673,0,0
838816,8030,2183,0,0
838818,2182,1601,1,0
838821,10265,2186,1,0
838824,8031,8020,1,2
838826,8245,8322,1,0
838828,8024,8021,2,1
838831,8030,2182,2,1
838834,8673,10265,2,0
838836,8020,8025,3,1
838837,1957,8245,4,0
838840,8569,8021,0,2
838842,2186,8024,1,2
838843,1601,2183,0,3
838844,8322,8031,2,1
838845,1601,8025,1,2
838846,2183,8569,0,0
838847,8322,8673,2,5
838848,8024,8030,1,0
838849,8031,2182,1,2
838850,8021,10265,0,3
838851,8245,8020,1,0
838852,2186,1957,3,0
838406,8025,8673,0,1
838408,8024,10265,0,1
838409,2183,8021,2,1
838410,8322,8020,2,0
838411,8031,8245,0,1
838412,2182,2186,5,0
838413,8569,1601,3,2
838414,8030,1957,1,2
838856,2182,8245,4,0
838858,8030,8021,1,2
838860,8020,8024,4,0
838863,10265,2183,0,2
838865,8025,8322,5,0
838866,8673,8031,4,0
838868,8569,2186,1,0
838870,1957,1601,2,1
838415,8673,8569,0,2
838416,8030,8025,2,0
838417,1957,2182,2,0
838418,10265,8031,2,1
838419,8020,1601,1,0
838420,8245,2186,1,0
838421,8021,8322,1,0
838422,8024,2183,0,0
838423,8025,2182,1,2
838424,8569,8030,1,0
838425,2183,8245,1,3
838426,8322,8024,1,1
838427,8031,8021,2,0
838428,2186,8020,2,3
838429,1601,8673,1,0
838430,1957,10265,2,1
838431,8020,8569,1,0
838432,10265,8245,2,2
838433,8021,8673,2,1
838440,8024,8025,5,2
838441,2182,2183,2,2
838442,8322,1957,1,0
838443,8031,1601,1,0
838444,8030,2186,1,0
838445,8245,8025,2,1
838446,8569,10265,1,1
838447,8673,2182,2,1
838448,8030,8020,5,1
838449,2183,8031,2,2
838450,2186,8322,2,0
838451,1601,8024,1,1
838452,1957,8021,2,0
838453,8673,8030,0,3
838454,8569,2182,1,0
838455,10265,8025,0,0
838456,8020,1957,0,1
838457,1601,8245,0,1
838458,8021,2186,0,0
